Date,BVN,ETH-USD,GLD,PEN,SCCO
2014-08-07,12.229999542236328,,126.18000030517578,,32.09000015258789
2014-08-08,12.3100004196167,,126.19000244140625,,31.950000762939453
2014-08-11,12.930000305175781,,125.95999908447266,,32.08000183105469
2014-08-12,13.210000038146973,,125.98999786376953,,32.41999816894531
2014-08-13,13.130000114440918,,126.19999694824219,,31.850000381469727
2014-08-14,13.069999694824219,,126.30999755859375,,31.559999465942383
2014-08-15,13.0600004196167,,125.4800033569336,,31.760000228881836
2014-08-18,13.149999618530273,,124.95999908447266,,32.150001525878906
2014-08-19,13.15999984741211,,124.68000030517578,,31.799999237060547
2014-08-20,13.229999542236328,,124.22000122070312,,31.899999618530273
2014-08-21,13.460000038146973,,122.87999725341797,,31.350000381469727
2014-08-22,13.520000457763672,,123.19000244140625,,32.060001373291016
2014-08-25,13.479999542236328,,122.73999786376953,,31.93000030517578
2014-08-26,13.600000381469727,,123.3499984741211,,32.66999816894531
2014-08-27,13.760000228881836,,123.31999969482422,,32.810001373291016
2014-08-28,14.4399995803833,,124.0,,32.43000030517578
2014-08-29,14.5600004196167,,123.86000061035156,,32.810001373291016
2014-09-02,13.739999771118164,,121.6500015258789,,32.45000076293945
2014-09-03,13.90999984741211,,122.1500015258789,,32.63999938964844
2014-09-04,13.109999656677246,,121.4800033569336,,32.790000915527344
2014-09-05,13.329999923706055,,122.05999755859375,,32.91999816894531
2014-09-08,12.880000114440918,,120.7300033569336,,32.13999938964844
2014-09-09,13.0600004196167,,120.87000274658203,,31.950000762939453
2014-09-10,12.90999984741211,,120.26000213623047,,31.6200008392334
2014-09-11,13.130000114440918,,119.47000122070312,,31.979999542236328
2014-09-12,12.84000015258789,,118.37999725341797,,31.93000030517578
2014-09-15,13.210000038146973,,118.63999938964844,,31.850000381469727
2014-09-16,13.239999771118164,,118.83000183105469,,32.529998779296875
2014-09-17,12.739999771118164,,117.54000091552734,,32.20000076293945
2014-09-18,12.6899995803833,,117.77999877929688,,32.369998931884766
2014-09-19,12.819999694824219,,117.08999633789062,,31.600000381469727
2014-09-22,12.359999656677246,,116.8499984741211,,29.5
2014-09-23,12.6899995803833,,117.5999984741211,,29.739999771118164
2014-09-24,12.520000457763672,,117.05000305175781,,30.15999984741211
2014-09-25,12.640000343322754,,117.38999938964844,,29.649999618530273
2014-09-26,12.40999984741211,,117.05999755859375,,29.770000457763672
2014-09-29,11.9399995803833,,117.02999877929688,,29.850000381469727
2014-09-30,11.579999923706055,,116.20999908447266,,29.649999618530273
2014-10-01,11.529999732971191,,116.7699966430664,,29.34000015258789
2014-10-02,11.3100004196167,,116.73999786376953,,29.030000686645508
2014-10-03,10.930000305175781,,114.61000061035156,,28.959999084472656
2014-10-06,11.039999961853027,,116.02999877929688,,29.200000762939453
2014-10-07,10.59000015258789,,116.36000061035156,,28.6299991607666
2014-10-08,11.430000305175781,,117.47000122070312,,28.989999771118164
2014-10-09,11.0,,117.63999938964844,,28.18000030517578
2014-10-10,11.59000015258789,,117.58999633789062,,28.239999771118164
2014-10-13,11.789999961853027,,118.5199966430664,,28.110000610351562
2014-10-14,11.699999809265137,,118.58999633789062,,28.6200008392334
2014-10-15,11.539999961853027,,118.98999786376953,,28.709999084472656
2014-10-16,11.210000038146973,,119.22000122070312,,28.6200008392334
2014-10-17,11.109999656677246,,118.98999786376953,,28.81999969482422
2014-10-20,11.069999694824219,,119.80000305175781,,29.1299991607666
2014-10-21,11.15999984741211,,120.0199966430664,,30.09000015258789
2014-10-22,10.90999984741211,,119.33999633789062,,29.450000762939453
2014-10-23,10.960000038146973,,118.5199966430664,,29.290000915527344
2014-10-24,10.75,,118.3499984741211,,29.260000228881836
2014-10-27,10.579999923706055,,118.05999755859375,,29.0
2014-10-28,10.720000267028809,,118.0999984741211,,29.459999084472656
2014-10-29,10.380000114440918,,116.41000366210938,,28.790000915527344
2014-10-30,10.069999694824219,,115.19000244140625,,28.420000076293945
2014-10-31,9.199999809265137,,112.66000366210938,,28.780000686645508
2014-11-03,9.84000015258789,,112.1500015258789,,29.350000381469727
2014-11-04,9.420000076293945,,112.22000122070312,,29.06999969482422
2014-11-05,8.84000015258789,,109.79000091552734,,29.010000228881836
2014-11-06,9.289999961853027,,109.87999725341797,,29.0
2014-11-07,9.789999961853027,,112.97000122070312,,30.200000762939453
2014-11-10,9.029999732971191,,110.45999908447266,,29.8799991607666
2014-11-11,9.380000114440918,,112.04000091552734,,30.229999542236328
2014-11-12,9.220000267028809,,111.5,,30.0
2014-11-13,9.050000190734863,,111.66999816894531,,29.389999389648438
2014-11-14,9.210000038146973,,114.47000122070312,,30.530000686645508
2014-11-17,9.59000015258789,,114.05000305175781,,30.3799991607666
2014-11-18,9.770000457763672,,115.05000305175781,,30.31999969482422
2014-11-19,9.279999732971191,,113.68000030517578,,29.860000610351562
2014-11-20,9.329999923706055,,114.86000061035156,,29.950000762939453
2014-11-21,10.15999984741211,,115.38999938964844,,31.34000015258789
2014-11-24,10.029999732971191,,115.11000061035156,,31.010000228881836
2014-11-25,10.279999732971191,,115.37999725341797,,30.81999969482422
2014-11-26,10.09000015258789,,115.16000366210938,,31.059999465942383
2014-11-28,9.25,,112.11000061035156,,29.950000762939453
2014-12-01,10.529999732971191,,116.58000183105469,,29.889999389648438
2014-12-02,10.130000114440918,,115.13999938964844,,29.68000030517578
2014-12-03,10.380000114440918,,116.33000183105469,,29.850000381469727
2014-12-04,10.0600004196167,,115.87999725341797,,30.020000457763672
2014-12-05,9.850000381469727,,114.43000030517578,,30.25
2014-12-08,9.8100004196167,,115.77999877929688,,29.520000457763672
2014-12-09,10.6899995803833,,118.19000244140625,,29.299999237060547
2014-12-10,10.079999923706055,,117.95999908447266,,28.860000610351562
2014-12-11,9.84000015258789,,117.69000244140625,,28.520000457763672
2014-12-12,9.649999618530273,,117.41000366210938,,27.690000534057617
2014-12-15,9.319999694824219,,114.38999938964844,,26.969999313354492
2014-12-16,9.020000457763672,,114.94999694824219,,26.079999923706055
2014-12-17,9.210000038146973,,114.2699966430664,,26.719999313354492
2014-12-18,9.680000305175781,,115.1500015258789,,27.649999618530273
2014-12-19,9.59000015258789,,114.7699966430664,,27.860000610351562
2014-12-22,9.079999923706055,,112.55000305175781,,27.329999923706055
2014-12-23,9.029999732971191,,112.73999786376953,,27.739999771118164
2014-12-24,9.289999961853027,,112.7699966430664,,27.899999618530273
2014-12-26,9.569999694824219,,114.83000183105469,,28.260000228881836
2014-12-29,9.25,,113.66999816894531,,28.239999771118164
2014-12-30,9.65999984741211,,115.19999694824219,,28.350000381469727
2014-12-31,9.5600004196167,,113.58000183105469,,28.200000762939453
2015-01-02,9.670000076293945,,114.08000183105469,,28.440000534057617
2015-01-05,10.25,,115.80000305175781,,27.040000915527344
2015-01-06,10.649999618530273,,117.12000274658203,,27.06999969482422
2015-01-07,10.529999732971191,,116.43000030517578,,27.540000915527344
2015-01-08,10.279999732971191,,115.94000244140625,,28.329999923706055
2015-01-09,11.0600004196167,,117.26000213623047,,28.3799991607666
2015-01-12,11.569999694824219,,118.55999755859375,,27.889999389648438
2015-01-13,11.380000114440918,,118.16000366210938,,26.549999237060547
2015-01-14,10.710000038146973,,117.97000122070312,,25.559999465942383
2015-01-15,10.90999984741211,,120.94000244140625,,25.68000030517578
2015-01-16,11.149999618530273,,122.5199966430664,,27.09000015258789
2015-01-20,11.380000114440918,,124.19999694824219,,27.049999237060547
2015-01-21,11.170000076293945,,124.2300033569336,,27.809999465942383
2015-01-22,11.350000381469727,,125.2300033569336,,28.270000457763672
2015-01-23,10.949999809265137,,124.2300033569336,,27.1200008392334
2015-01-26,11.210000038146973,,122.98999786376953,,27.65999984741211
2015-01-27,11.739999771118164,,124.4000015258789,,26.979999542236328
2015-01-28,11.140000343322754,,123.41999816894531,,26.700000762939453
2015-01-29,11.100000381469727,,120.76000213623047,,26.6200008392334
2015-01-30,11.420000076293945,,123.44999694824219,,27.280000686645508
2015-02-02,11.350000381469727,,122.41999816894531,,27.3700008392334
2015-02-03,10.859999656677246,,121.05000305175781,,28.899999618530273
2015-02-04,10.8100004196167,,121.58000183105469,,29.219999313354492
2015-02-05,11.029999732971191,,121.79000091552734,,29.739999771118164
2015-02-06,10.460000038146973,,118.63999938964844,,29.1299991607666
2015-02-09,10.710000038146973,,119.16999816894531,,29.59000015258789
2015-02-10,10.579999923706055,,118.47000122070312,,29.540000915527344
2015-02-11,10.3100004196167,,117.06999969482422,,29.270000457763672
2015-02-12,10.5,,117.33999633789062,,30.1299991607666
2015-02-13,10.859999656677246,,117.9800033569336,,30.43000030517578
2015-02-17,10.390000343322754,,116.01000213623047,,30.459999084472656
2015-02-18,10.880000114440918,,116.33999633789062,,30.719999313354492
2015-02-19,10.529999732971191,,115.94000244140625,,30.18000030517578
2015-02-20,10.399999618530273,,115.27999877929688,,30.200000762939453
2015-02-23,10.619999885559082,,115.43000030517578,,30.079999923706055
2015-02-24,10.380000114440918,,115.26000213623047,,30.06999969482422
2015-02-25,10.649999618530273,,115.69999694824219,,30.06999969482422
2015-02-26,10.869999885559082,,116.06999969482422,,29.90999984741211
2015-02-27,11.579999923706055,,116.16000366210938,,29.770000457763672
2015-03-02,11.359999656677246,,115.68000030517578,,29.81999969482422
2015-03-03,10.930000305175781,,115.47000122070312,,29.559999465942383
2015-03-04,11.1899995803833,,115.11000061035156,,29.81999969482422
2015-03-05,11.260000228881836,,115.0,,29.459999084472656
2015-03-06,10.329999923706055,,111.86000061035156,,28.84000015258789
2015-03-09,9.989999771118164,,111.97000122070312,,28.899999618530273
2015-03-10,10.15999984741211,,111.41999816894531,,28.329999923706055
2015-03-11,10.850000381469727,,110.75,,28.90999984741211
2015-03-12,10.600000381469727,,110.72000122070312,,29.209999084472656
2015-03-13,10.539999961853027,,110.87999725341797,,28.979999542236328
2015-03-16,10.300000190734863,,110.80999755859375,,28.989999771118164
2015-03-17,10.369999885559082,,110.20999908447266,,29.18000030517578
2015-03-18,10.899999618530273,,112.37000274658203,,29.600000381469727
2015-03-19,10.989999771118164,,112.29000091552734,,29.40999984741211
2015-03-20,10.899999618530273,,113.56999969482422,,30.030000686645508
2015-03-23,10.930000305175781,,114.29000091552734,,30.389999389648438
2015-03-24,10.699999809265137,,114.56999969482422,,30.06999969482422
2015-03-25,10.569999694824219,,114.7300033569336,,29.65999984741211
2015-03-26,10.300000190734863,,115.4800033569336,,29.40999984741211
2015-03-27,10.15999984741211,,115.05999755859375,,28.329999923706055
2015-03-30,10.34000015258789,,113.75,,29.59000015258789
2015-03-31,10.130000114440918,,113.66000366210938,,29.18000030517578
2015-04-01,10.550000190734863,,115.5999984741211,,28.90999984741211
2015-04-02,10.470000267028809,,115.27999877929688,,29.18000030517578
2015-04-06,10.850000381469727,,116.69000244140625,,29.520000457763672
2015-04-07,10.550000190734863,,116.11000061035156,,29.43000030517578
2015-04-08,10.510000228881836,,115.47000122070312,,29.510000228881836
2015-04-09,10.420000076293945,,114.66999816894531,,29.079999923706055
2015-04-10,10.819999694824219,,115.97000122070312,,29.040000915527344
2015-04-13,10.65999984741211,,115.13999938964844,,28.989999771118164
2015-04-14,10.630000114440918,,114.44000244140625,,29.360000610351562
2015-04-15,10.850000381469727,,115.43000030517578,,30.049999237060547
2015-04-16,10.529999732971191,,115.02999877929688,,30.059999465942383
2015-04-17,10.539999961853027,,115.5999984741211,,30.0
2015-04-20,10.630000114440918,,114.72000122070312,,30.0
2015-04-21,10.960000038146973,,115.37999725341797,,29.5
2015-04-22,10.899999618530273,,113.83000183105469,,29.84000015258789
2015-04-23,10.989999771118164,,114.66000366210938,,30.139999389648438
2015-04-24,11.149999618530273,,113.05000305175781,,30.940000534057617
2015-04-27,11.180000305175781,,115.33000183105469,,31.350000381469727
2015-04-28,11.039999961853027,,116.33000183105469,,32.31999969482422
2015-04-29,11.25,,115.51000213623047,,32.380001068115234
2015-04-30,11.180000305175781,,113.47000122070312,,32.58000183105469
2015-05-01,11.210000038146973,,113.08000183105469,,33.13999938964844
2015-05-04,11.350000381469727,,114.0999984741211,,32.63999938964844
2015-05-05,11.4399995803833,,114.41999816894531,,32.95000076293945
2015-05-06,11.069999694824219,,114.36000061035156,,32.630001068115234
2015-05-07,11.119999885559082,,113.41999816894531,,32.209999084472656
2015-05-08,11.039999961853027,,113.97000122070312,,32.45000076293945
2015-05-11,11.1899995803833,,113.52999877929688,,32.209999084472656
2015-05-12,11.40999984741211,,114.5,,32.36000061035156
2015-05-13,11.949999809265137,,116.55000305175781,,32.40999984741211
2015-05-14,12.369999885559082,,117.18000030517578,,33.0
2015-05-15,12.239999771118164,,117.52999877929688,,32.790000915527344
2015-05-18,11.949999809265137,,117.5199966430664,,32.22999954223633
2015-05-19,11.579999923706055,,115.88999938964844,,31.65999984741211
2015-05-20,11.489999771118164,,116.08000183105469,,32.119998931884766
2015-05-21,11.369999885559082,,115.69000244140625,,31.510000228881836
2015-05-22,11.34000015258789,,115.5999984741211,,31.3700008392334
2015-05-26,11.220000267028809,,113.91000366210938,,30.670000076293945
2015-05-27,11.149999618530273,,113.88999938964844,,30.729999542236328
2015-05-28,11.4399995803833,,114.0199966430664,,30.5
2015-05-29,11.199999809265137,,114.0999984741211,,30.020000457763672
2015-06-01,10.920000076293945,,114.0,,30.06999969482422
2015-06-02,11.229999542236328,,114.45999908447266,,30.899999618530273
2015-06-03,11.050000190734863,,113.63999938964844,,30.670000076293945
2015-06-04,10.880000114440918,,112.83999633789062,,30.360000610351562
2015-06-05,10.550000190734863,,112.23999786376953,,30.399999618530273
2015-06-08,10.6899995803833,,112.56999969482422,,30.239999771118164
2015-06-09,10.5600004196167,,112.81999969482422,,30.3700008392334
2015-06-10,10.680000305175781,,113.77999877929688,,30.709999084472656
2015-06-11,10.760000228881836,,113.26000213623047,,30.459999084472656
2015-06-12,10.75,,113.2300033569336,,30.709999084472656
2015-06-15,10.720000267028809,,113.7300033569336,,30.149999618530273
2015-06-16,10.520000457763672,,113.31999969482422,,30.739999771118164
2015-06-17,10.640000343322754,,113.8499984741211,,30.489999771118164
2015-06-18,10.649999618530273,,115.31999969482422,,31.280000686645508
2015-06-19,10.470000267028809,,115.12000274658203,,30.149999618530273
2015-06-22,10.460000038146973,,113.63999938964844,,29.979999542236328
2015-06-23,10.470000267028809,,112.88999938964844,,30.149999618530273
2015-06-24,10.479999542236328,,112.58999633789062,,31.059999465942383
2015-06-25,10.529999732971191,,112.44000244140625,,30.329999923706055
2015-06-26,10.460000038146973,,112.55999755859375,,30.549999237060547
2015-06-29,10.520000457763672,,113.06999969482422,,30.200000762939453
2015-06-30,10.380000114440918,,112.37000274658203,,29.40999984741211
2015-07-01,9.970000267028809,,111.9800033569336,,29.239999771118164
2015-07-02,10.100000381469727,,111.76000213623047,,29.559999465942383
2015-07-06,10.149999618530273,,112.05999755859375,,29.059999465942383
2015-07-07,9.630000114440918,,110.76000213623047,,28.90999984741211
2015-07-08,9.489999771118164,,111.08999633789062,,28.280000686645508
2015-07-09,9.359999656677246,,111.36000061035156,,28.15999984741211
2015-07-10,9.15999984741211,,111.48999786376953,,28.479999542236328
2015-07-13,9.229999542236328,,110.98999786376953,,29.31999969482422
2015-07-14,9.119999885559082,,110.73999786376953,,29.200000762939453
2015-07-15,8.90999984741211,,110.16000366210938,,28.920000076293945
2015-07-16,8.84000015258789,,109.76000213623047,,28.969999313354492
